,2002-05-01,2002-07-01,2002-08-01,2003-04-01,2003-07-01,2003-09-01,2004-08-01,2004-09-01,2004-12-01,2005-01-01,2005-06-01,2005-10-01,2005-11-01,2005-12-01,2007-01-01,2007-03-01,2007-05-01,2007-06-01,2007-07-01,2008-01-01,2008-06-01,2009-01-01,2009-08-01,2009-10-01,2009-11-01,2010-02-01,2010-11-01,2010-12-01,2011-06-01,2011-07-01,2012-04-01,2012-07-01,2012-10-01,2012-11-01,2013-01-01,2013-02-01,2013-03-01,2013-04-01,2013-06-01,2013-09-01,2014-01-01,2014-02-01,2014-04-01,2014-06-01,2015-08-01,2015-12-01,2016-04-01,2016-05-01
0,-0.018018478666689597,0.017311343594194062,-0.03400095895709887,0.02229879429465309,0.04272550730203761,0.06785862306979973,0.03864844786145938,-0.030289459479260206,0.4425512745252522,0.058434066725980144,0.018448782482908932,5.685150868113553e-05,-7.847821748006856e-05,-0.00046393397529199965,-0.0019041893801556714,-0.0005525601456754306,-0.0015061550269171442,-0.0026232220232827036,-0.0027502960885597743,-0.0006988598755051922,0.0016238479338438333,0.5261099752977962,-0.05163667954295459,0.06501191484414104,0.07728395462032611,0.05639081106508437,0.03915898250911587,0.1229853316399554,-0.036673718808725386,-0.002461144441218699,-0.00718484541411013,0.019345492789914653,0.12112770845762943,-0.0014659447874971754,0.01255617315983959,0.01068887120650519,0.03092413627227586,0.046153490184997814,0.012545297390154975,0.11165273582598045,0.05945672826977083,-0.030139951176078705,-0.00020539895909044148,0.023539892615899838,-0.12760721873262848,0.09131086178982484,0.039953387599936274,-0.01144749208291107
1,-0.0008676846763334689,-0.015049535679956039,-0.031853805511033784,0.04254821229818506,0.025453442199714793,0.05542927651764895,0.0795661582081767,-0.053439580636163386,,0.0513540582100582,0.019638466299124052,0.00020189878126368466,-0.00019267124499866561,-0.0006858733509752801,,-0.0008929992029252307,-0.0011161394213493187,-0.0011498167176835425,-0.0020483643803541228,-0.0009059635316249481,0.0004747252601260965,,-0.03804311962387863,0.04293888280462177,,0.044905356779057826,0.03770566423451638,0.11073652934800693,0.01900077045805837,0.0061523861172317895,0.005949577311963439,0.0023502711409633115,,-0.046247362640219336,0.01657838653758925,-0.026551682613938254,-0.03856898815730925,0.14473937925902458,0.0007525000708150653,,0.06087678960950588,-0.014543273338894158,-0.029431448457320153,-0.008525915634599812,,,0.062202273306584566,-0.0035483754567801062
2,-0.02534516951145338,-0.045188298828293005,-0.04915007786547099,0.034182628655177405,0.036732895337515004,0.07002546787834674,,,,0.03077440707686821,0.021429655820952173,5.685150868113553e-05,-8.694757497625105e-05,,,-0.0001521019890349043,-0.0018963228040089763,-0.0008553959883375942,-0.002452563093296148,-0.003912985903388427,0.0011323467418743044,,-0.04515234640074883,-0.05047371181614224,,0.03167030123173231,0.052791856206987786,0.08132166413291597,0.029601831736498108,-0.006471675412749067,0.00957707425840526,0.0016713636371558094,,-0.046489344657288934,0.017298272780110313,-0.02370507544599798,-0.05607716706204413,0.12760875936813054,-0.027623221821975852,,0.052213206504791276,-0.03110486177418026,-0.09404189108559402,0.01894001340494622,,,0.06212495734440693,-0.02124849553931052
3,-0.0006557703087024525,-0.016808017590871804,-0.004294809083885465,0.009551492152418462,0.07128567445551104,-0.041954616622807306,,,,0.06813325304598608,0.020301956877840283,-0.00019337952526887747,-4.929976455723961e-05,,,-0.0008105977113278054,-0.0024818600511472833,-0.0001687512019300126,-0.003787412050169665,-0.003692093797315499,0.00015520101513737117,,-0.07523680994387028,-0.057710114022164305,,0.034511590474560094,,0.08951450398164162,0.02000016245701919,-0.004082943763586644,-0.049739956046755074,-0.05205406622878539,,0.026179059663598236,-0.00438927321353666,-0.00650712025424216,-0.029298208100969392,0.13565280581236028,-0.020188727418389396,,0.061960915257481985,-0.07486202043914414,,0.06232243238007307,,,0.08290459424306684,-0.006797581218263904
4,0.0649522298779851,-0.048166286637224776,0.01534774225388258,0.024831524392724402,0.035168594934734454,-0.0018787060076863593,,,,0.2373100480000687,0.026589689214437315,7.744040549668985e-05,-0.0003244407760604612,,,-0.0006581832115143058,-0.0014086368640820607,-0.0008553959883375942,-0.0026813400343008963,-0.005305021546746447,-0.0011766975055496898,,,0.023551268402501435,,0.049443552800551016,,0.0818716756183413,0.048895340795075404,-0.07673397673623683,,,,0.0946141975400645,0.011404189788563057,-0.0012050240004903845,-0.017997761425127212,0.17509233108582167,0.03974193171073437,,0.11274117246289322,,,,,,,0.02271218676117881
5,,-0.011891756048361124,0.030940315635926918,0.033881372685237165,0.07933345315546059,-0.020610034659401366,,,,,0.03206933214604152,0.0003316648663399535,-9.297283081401153e-05,,,-0.000825043047948032,5.299555204070494e-05,-0.003901931684558199,-0.0016716064182555552,-0.007588483546156016,-0.0008255606326156573,,,0.01625046824866505,,0.07078706540424595,,0.1016998696911442,0.02375089100845451,-0.14983011223180787,,,,,-0.018428927704756015,-0.033469040591497023,-0.008246159095641303,0.13230120136323764,0.03265253820405145,,,,,,,,,0.0037477114493285058
6,,-0.02282833022159836,0.019236623028917155,0.024988621243255738,0.05151101893128596,-0.027009167635836162,,,,,0.027135709002685304,6.100226158037292e-05,-0.00012174816453162929,,,-0.001270769704447991,0.001804139106837438,,-0.002977440865515283,,-0.002900762387670938,,,-0.06251385080503313,,0.06272316389944566,,0.05855617451306028,-0.04015243804279445,,,,,,0.05708736191399577,-0.048346984235527746,0.023221436287566233,0.23070277284148144,-0.008568578012724481,,,,,,,,,-0.053782883872858456
7,,-0.012396569383389844,0.03108213949093752,0.03542156223949822,0.08761242783792889,0.06821083423942675,,,,,0.02439912704164235,-0.00041389196772928516,-0.00037609017434632463,,,,-0.002189048570845259,,-0.0015060303375424864,,,,,-0.12982766773692012,,0.16949950187035867,,0.0693994304849157,-0.03788281733498167,,,,,,0.05781573602448331,,0.05181558102589068,,-0.0032454631074252394,,,,,,,,,
8,,-0.05818976375943441,0.016704396046073544,0.07856723535282772,0.10275374021879013,0.11017813091125261,,,,,0.02528699338794041,-0.0006435656358921155,-0.0002343727165639159,,,,-0.006771384600349983,,-1.5241243285710193e-05,,,,,-0.08204706029604925,,,,0.05221829398088795,-0.04081112173432855,,,,,,0.07978176424146532,,0.0692154339023705,,0.03924488730858022,,,,,,,,,
9,,-0.011166453384702013,0.007800252022735599,,0.07257889697440789,,,,,,0.02396688625387078,2.0394556498049e-06,-0.0006088677552581051,,,,,,0.0004680310585122964,,,,,-0.09733137830173177,,,,0.06790170901713344,-0.10137506175769606,,,,,,,,,,0.08091776305395704,,,,,,,,,
10,,-0.0002695530302412319,0.008303087842762569,,0.09234057572047583,,,,,,0.024236222342045782,-0.0006355386875195601,-0.0007569922657286038,,,,,,0.001468278956899714,,,,,-0.17489720228393502,,,,0.09001327819861826,-0.10873069738880581,,,,,,,,,,,,,,,,,,,
11,,0.01817705757155763,0.039541297885655524,,0.18430593634527281,,,,,,0.030159632170924794,-0.0006889068661028452,,,,,,,0.0031568537814924205,,,,,,,,,0.0867023444825985,-0.10169294255507477,,,,,,,,,,,,,,,,,,,
12,,0.03839498707411493,0.012275451047957464,,,,,,,,0.03383456397711851,-0.0006763535466201426,,,,,,,0.003011906467588619,,,,,,,,,0.09025968105274229,-0.0877904492749566,,,,,,,,,,,,,,,,,,,
13,,0.041239422924254976,0.04230026220558791,,,,,,,,0.030069845414411073,-0.0004352019364213672,,,,,,,0.0031715223918746954,,,,,,,,,0.1082701955768397,-0.09165767991729878,,,,,,,,,,,,,,,,,,,
14,,0.010000156518614745,-0.0293609294680115,,,,,,,,0.026776610336468776,-0.0003096838202643615,,,,,,,0.0026572661101862266,,,,,,,,,0.05740152199543047,-0.07800520612277251,,,,,,,,,,,,,,,,,,,
15,,0.01817705757155763,-0.049079576920533885,,,,,,,,0.012726307991469385,-9.76484474760203e-05,,,,,,,0.0039295708519141714,,,,,,,,,0.03833801141925686,-0.06970918733081577,,,,,,,,,,,,,,,,,,,
16,,0.020342974332712593,-0.041535645096721474,,,,,,,,0.004137075596582267,-0.0003307336418886253,,,,,,,0.0016216971254610427,,,,,,,,,0.014457279530551759,-0.0928595365626459,,,,,,,,,,,,,,,,,,,
17,,0.046169649821485415,-0.05204978502018909,,,,,,,,0.0029234037246087044,-0.0005098156364428813,,,,,,,-0.00026521272176034325,,,,,,,,,0.026522811395794044,-0.10170355640514228,,,,,,,,,,,,,,,,,,,
18,,0.07789474454340617,-0.044449304319364114,,,,,,,,0.002740152853654289,-0.0006014872687204881,,,,,,,-0.00018492714341064587,,,,,,,,,-0.02348873753338876,-0.08660074262293072,,,,,,,,,,,,,,,,,,,
19,,,-0.027992902978140943,,,,,,,,0.0014630680308781105,-0.00069316730545671,,,,,,,-0.0010927854833658376,,,,,,,,,-0.040925296548180556,-0.062371036037110805,,,,,,,,,,,,,,,,,,,
20,,,-0.5996742125115015,,,,,,,,0.001554706060724588,-0.0005140516992305777,,,,,,,-0.0010396514913018438,,,,,,,,,-0.04113142019486249,-0.05664887528726559,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,0.0014630680308781105,-0.0008503417484882203,,,,,,,-0.0006629728168481095,,,,,,,,,-0.031612763512883335,-0.04732967836955804,,,,,,,,,,,,,,,,,,,
22,,,,,,,,,,,0.0014630680308781105,-0.0007768744167143404,,,,,,,0.00042017672750188986,,,,,,,,,-0.04662023211828692,-0.03898818698991002,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,0.001554706060724588,-0.0009834397557895863,,,,,,,-0.0009559248525499373,,,,,,,,,-0.06796190883713527,-0.03511969320632846,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,0.0013714216027335066,-0.0008964420192854039,,,,,,,-0.00026603175861230656,,,,,,,,,-0.0649516100986347,-0.10029312620498887,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,0.0014630680308781105,-0.0010314705218992387,,,,,,,-0.0004630955093731827,,,,,,,,,-0.03271932930836452,-0.16808033879611806,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,0.0023790706597338826,-0.0013066115334024603,,,,,,,-0.0019423127802279654,,,,,,,,,-0.048114214665577526,,,,,,,,,,,,,,,,,,,,
27,,,,,,,,,,,0.0025621705412304727,-0.001016839642562481,,,,,,,-0.0013503632759657852,,,,,,,,,-0.05848802470166481,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,0.0021043579617011435,-0.0010071996408043682,,,,,,,-0.0025346128962606667,,,,,,,,,-0.06421242275361272,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,0.0012797667747512856,-0.0011668586851372453,,,,,,,-0.0016462942275705644,,,,,,,,,-0.06139823452052351,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,0.0013714216027335066,-0.0009694693788288994,,,,,,,-0.0030284644545223102,,,,,,,,,-0.1116041596455617,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,0.0012797667747512856,-0.0014562592240890126,,,,,,,-0.0049073278008133665,,,,,,,,,-0.0712719758958984,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,0.0014630680308781105,-0.001529119676739188,,,,,,,,,,,,,,,,-0.1172981913132094,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,0.0011881035453915542,-0.0012727898170979274,,,,,,,,,,,,,,,,-0.1472683205549299,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,0.0013714216027335066,-0.0017267371251325908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,0.001554706060724588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,0.0018295697758638138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,0.0010964319131139474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,0.0010964319131139474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,0.0012797667747512856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,-0.004317193533460488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,-0.009764221630637206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,-0.014922420628084222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,-0.01063935266102331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
